road	Z7709
km	4.6
type	Truss with RCC Slab
lrpName	LRP004a
name	Ranipur Bridge
length	15.24
condition	A
structureNr	120859
est cost	0.01
roadName	Priojpur Kheya Ghat-Hularhat Road
chainage	4.6
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Pirojpur
lat	22.5883608 
lon	90.0047222 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120859&vRoadID=791&vSurveyYear=2013&vSubdivID=338
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120859&vRoadID=791&vSurveyYear=2013&vSubdivID=338
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120859&vRoadID=791&vSurveyYear=2013&vSubdivID=338
