road	N502
km	7.902
type	Slab Culvert
lrpName	LRP007a
name	.
length	4.2
condition	C
structureNr	110624
est cost	0.19
roadName	Bogra (Jahangirabad)-Natore Road
chainage	7.902
width	12.25
constructionYear	1998
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.754166666666666
lon	89.34444444444443
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110624&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110624&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110624&vRoadID=30&vSurveyYear=2004&vSubdivID=292
