road	N502
km	14.39
type	Slab Culvert
lrpName	LRP014a
name	.
length	4
condition	C
structureNr	110644
est cost	0.005
roadName	Bogra (Jahangirabad)-Natore Road
chainage	14.39
width	12.7
constructionYear	1998
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.706666666666667
lon	89.31055555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110644&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110644&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110644&vRoadID=30&vSurveyYear=2004&vSubdivID=292
