road	N502
km	60.477
type	Box Culvert
lrpName	LRP060c
name	.
length	12.1
condition	A
structureNr	111793
est cost	0
roadName	Bogra (Jahangirabad)-Natore Road
chainage	60.477
width	6.68
constructionYear	1997
spans	2
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.433333333333334
lon	89.0075
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111793&vRoadID=30&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111793&vRoadID=30&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111793&vRoadID=30&vSurveyYear=2004&vSubdivID=315
