road	N502
km	46.194
type	Box Culvert
lrpName	LRP046a
name	.
length	16.6
condition	A
structureNr	110820
est cost	0
roadName	Bogra (Jahangirabad)-Natore Road
chainage	46.194
width	7.8
constructionYear	1996
spans	3
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.497777777777777
lon	89.11749999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110820&vRoadID=30&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110820&vRoadID=30&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110820&vRoadID=30&vSurveyYear=2004&vSubdivID=315
