road	N502
km	11.572
type	RCC Girder Bridge
lrpName	LRP011a
name	.
length	23.12
condition	B
structureNr	110632
est cost	0.14
roadName	Bogra (Jahangirabad)-Natore Road
chainage	11.572
width	8
constructionYear	1997
spans	2
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.729166666666664
lon	89.32111111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110632&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110632&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110632&vRoadID=30&vSurveyYear=2004&vSubdivID=292
