road	N502
km	29.599
type	RCC Girder Bridge
lrpName	LRP029c
name	.
length	10.65
condition	B
structureNr	110687
est cost	0.06
roadName	Bogra (Jahangirabad)-Natore Road
chainage	29.599
width	7.8
constructionYear	1998
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.591666666666665
lon	89.23583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110687&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110687&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110687&vRoadID=30&vSurveyYear=2004&vSubdivID=292
