road	N502
km	50.669
type	Box Culvert
lrpName	LRP050a
name	.
length	7
condition	A
structureNr	110840
est cost	0
roadName	Bogra (Jahangirabad)-Natore Road
chainage	50.669
width	7.85
constructionYear	1998
spans	2
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.475555555555555
lon	89.08888888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110840&vRoadID=30&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110840&vRoadID=30&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110840&vRoadID=30&vSurveyYear=2004&vSubdivID=315
