road	R220
km	37.415
type	RCC Girder Bridge
lrpName	LRP036d
name	BULLAR BAZAR RCC GIDER BRIDGE
length	10.15
condition	C
structureNr	113833
est cost	3.28
roadName	Sarail-Nasirnagar-Lakhai-Habiganj Road
chainage	37.415
width	4.25
constructionYear	1988
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.31061111111111
lon	91.30199999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113833&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113833&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113833&vRoadID=96&vSurveyYear=2004&vSubdivID=551
