road	R220
km	37.029
type	Box Culvert
lrpName	LRP036b
name	PORCHIM BULLA SUBMARGE
length	1
condition	A
structureNr	104187
est cost	0
roadName	Sarail-Nasirnagar-Lakhai-Habiganj Road
chainage	37.029
width	8.5
constructionYear	1981
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.308194444444446
lon	91.29916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104187&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104187&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104187&vRoadID=96&vSurveyYear=2004&vSubdivID=551
