road	R220
km	33.174
type	Box Culvert
lrpName	LRP032b
name	KALAUH CULVERT
length	3.1
condition	C
structureNr	104186
est cost	0.2
roadName	Sarail-Nasirnagar-Lakhai-Habiganj Road
chainage	33.174
width	7.9
constructionYear	1981
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.289944444444448
lon	91.27338888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104186&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104186&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104186&vRoadID=96&vSurveyYear=2004&vSubdivID=551
