road	R220
km	36.17
type	PC Girder Bridge
lrpName	LRP035a
name	Khalia Dhara Bridge
length	62.5
condition	C
structureNr	120996
est cost	2.091
roadName	Sarail-Nasirnagar-Lakhai-Habiganj Road
chainage	36.17
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.3061111 
lon	91.2917219 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120996&vRoadID=96&vSurveyYear=2013&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120996&vRoadID=96&vSurveyYear=2013&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120996&vRoadID=96&vSurveyYear=2013&vSubdivID=551
