road	R220
km	32.088
type	Slab Culvert
lrpName	LRP031c
name	BAMURI SLAB CULVERT
length	5.2
condition	C
structureNr	113830
est cost	4.24
roadName	Sarail-Nasirnagar-Lakhai-Habiganj Road
chainage	32.088
width	4.25
constructionYear	1981
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.28488888888889
lon	91.26025
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113830&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113830&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113830&vRoadID=96&vSurveyYear=2004&vSubdivID=551
