road	R220
km	47.133
type	Box Culvert
lrpName	LRP047a
name	RICHI OGRIKONA BOX CULVERT
length	6
condition	C
structureNr	113841
est cost	6.3
roadName	Sarail-Nasirnagar-Lakhai-Habiganj Road
chainage	47.133
width	7.4
constructionYear	2001
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.356055555555557
lon	91.37627777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113841&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113841&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113841&vRoadID=96&vSurveyYear=2004&vSubdivID=551
