road	Z1432
km	0.088
type	Box Culvert
lrpName	LRPSa
name	DASHERHAT
length	1.5
condition	A
structureNr	114438
est cost	0
roadName	Daserhat-Mandari Road
chainage	0.088
width	7.5
constructionYear	1989
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Laxmipur
lat	22.88888888888889
lon	90.95130555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114438&vRoadID=504&vSurveyYear=2004&vSubdivID=803
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114438&vRoadID=504&vSurveyYear=2004&vSubdivID=803
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114438&vRoadID=504&vSurveyYear=2004&vSubdivID=803
