road	R601
km	3.89
type	Slab Culvert
lrpName	LRP003b
name	.
length	4.57
condition	C
structureNr	106442
est cost	0.2
roadName	Pabna-Sujanagar-Natakhola Ferry Ghat (Baderhat) Road
chainage	3.89
width	5.45
constructionYear	1967
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-1
lat	23.99527777777778
lon	89.28083333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106442&vRoadID=138&vSurveyYear=2004&vSubdivID=309
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106442&vRoadID=138&vSurveyYear=2004&vSubdivID=309
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106442&vRoadID=138&vSurveyYear=2004&vSubdivID=309
