road	R601
km	6.152
type	Box Culvert
lrpName	LRP006a
name	.
length	3.68
condition	A
structureNr	106452
est cost	0
roadName	Pabna-Sujanagar-Natakhola Ferry Ghat (Baderhat) Road
chainage	6.152
width	7.33
constructionYear	1985
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-1
lat	23.989166666666666
lon	89.30166666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106452&vRoadID=138&vSurveyYear=2004&vSubdivID=309
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106452&vRoadID=138&vSurveyYear=2004&vSubdivID=309
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106452&vRoadID=138&vSurveyYear=2004&vSubdivID=309
