road	R371
km	23.849
type	RCC Girder Bridge
lrpName	LRP025a
name	Phulpur bridge
length	73.5
condition	B
structureNr	118892
est cost	0.037
roadName	Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road
chainage	23.849
width	
constructionYear	
spans	
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Phulpur
lat	24.9526667 
lon	90.359 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118892&vRoadID=116&vSurveyYear=2013&vSubdivID=531
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118892&vRoadID=116&vSurveyYear=2013&vSubdivID=531
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118892&vRoadID=116&vSurveyYear=2013&vSubdivID=531
