road	R371
km	7.623
type	Steel Beam & RCC Slab
lrpName	LRP008a
name	Kodaldor bridge
length	12.15
condition	C
structureNr	118889
est cost	0.285
roadName	Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road
chainage	7.623
width	
constructionYear	
spans	
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Phulpur
lat	24.8279716 
lon	90.4328604 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118889&vRoadID=116&vSurveyYear=2013&vSubdivID=531
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118889&vRoadID=116&vSurveyYear=2013&vSubdivID=531
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118889&vRoadID=116&vSurveyYear=2013&vSubdivID=531
