road	R371
km	38.21
type	Box Culvert
lrpName	LRP039a
name	ATAPAGLA CUL
length	4.15
condition	A
structureNr	108406
est cost	0
roadName	Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road
chainage	38.21
width	8.5
constructionYear	1992
spans	2
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	24.96922222222222
lon	90.22969444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108406&vRoadID=116&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108406&vRoadID=116&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108406&vRoadID=116&vSurveyYear=2004&vSubdivID=534
