road	Z2003
km	15.697
type	Box Culvert
lrpName	LRP015c
name	Box Culvert
length	1.5
condition	A
structureNr	114685
est cost	0
roadName	Kulaura-Shamshernagar-Srimangal Road
chainage	15.697
width	8
constructionYear	1987
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.351277777777778
lon	91.84833333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114685&vRoadID=438&vSurveyYear=2004&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114685&vRoadID=438&vSurveyYear=2004&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114685&vRoadID=438&vSurveyYear=2004&vSubdivID=555
