road	Z2003
km	25.547
type	Box Culvert
lrpName	LRP025d
name	Box Culvert
length	6.4
condition	A
structureNr	114769
est cost	0
roadName	Kulaura-Shamshernagar-Srimangal Road
chainage	25.547
width	8
constructionYear	1997
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.40769444444444
lon	91.90861111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114769&vRoadID=438&vSurveyYear=2004&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114769&vRoadID=438&vSurveyYear=2004&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114769&vRoadID=438&vSurveyYear=2004&vSubdivID=555
