road	Z2003
km	2.691
type	Slab Culvert
lrpName	LRP002c
name	SLAB CULVERT
length	1
condition	A
structureNr	114506
est cost	0
roadName	Kulaura-Shamshernagar-Srimangal Road
chainage	2.691
width	8
constructionYear	2000
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.301333333333336
lon	91.75441666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114506&vRoadID=438&vSurveyYear=2004&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114506&vRoadID=438&vSurveyYear=2004&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114506&vRoadID=438&vSurveyYear=2004&vSubdivID=553
