road	Z4605
km	6.458
type	Box Culvert
lrpName	LRP006b
name	AHMADNAGAR(2)BOX CULVERT
length	8.5
condition	A
structureNr	105812
est cost	0
roadName	Jhulgaon-Jhenaigati-Sandahkura Road
chainage	6.458
width	4
constructionYear	1992
spans	2
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.167250000000003
lon	90.06099999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105812&vRoadID=268&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105812&vRoadID=268&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105812&vRoadID=268&vSurveyYear=2004&vSubdivID=534
