road	Z4605
km	3.309
type	Box Culvert
lrpName	LRP003e
name	SURHARA BOX CULVERT
length	2.4
condition	A
structureNr	105782
est cost	0
roadName	Jhulgaon-Jhenaigati-Sandahkura Road
chainage	3.309
width	5.66
constructionYear	1996
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.139916666666664
lon	90.053
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105782&vRoadID=268&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105782&vRoadID=268&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105782&vRoadID=268&vSurveyYear=2004&vSubdivID=534
