road	Z4605
km	7.53
type	Box Culvert
lrpName	LRP007b
name	JHENAIGATI(2) BOX CULVERT
length	2.5
condition	A
structureNr	105819
est cost	0
roadName	Jhulgaon-Jhenaigati-Sandahkura Road
chainage	7.53
width	5.66
constructionYear	1996
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.17602777777778
lon	90.06452777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105819&vRoadID=268&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105819&vRoadID=268&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105819&vRoadID=268&vSurveyYear=2004&vSubdivID=534
