road	Z1008
km	1.627
type	Baily with Steel Deck
lrpName	LRP001e
name	NABIYABAT BRIDGE
length	12
condition	B
structureNr	102418
est cost	0.52
roadName	Chandina-Debidwar Road
chainage	1.627
width	4.8
constructionYear	2002
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.502555555555556
lon	91.00761111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102418&vRoadID=471&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102418&vRoadID=471&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102418&vRoadID=471&vSurveyYear=2004&vSubdivID=544
