road	Z1008
km	8.833
type	RCC Girder Bridge
lrpName	LRP008d
name	KHUSKHANDI BRIDHE
length	8.8
condition	C
structureNr	102416
est cost	0.87
roadName	Chandina-Debidwar Road
chainage	8.833
width	3.65
constructionYear	1978
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.55911111111111
lon	90.99905555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102416&vRoadID=471&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102416&vRoadID=471&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102416&vRoadID=471&vSurveyYear=2004&vSubdivID=544
