road	R451
km	2.624
type	Box Culvert
lrpName	LRP003a
name	2-Vent RCC box Culvert
length	7.08
condition	C
structureNr	100077
est cost	3.9
roadName	Nalka-Sirajganj Road
chainage	2.624
width	9.73
constructionYear	1985
spans	2
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.438333333333333
lon	89.615
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100077&vRoadID=118&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100077&vRoadID=118&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100077&vRoadID=118&vSurveyYear=2004&vSubdivID=312
