road	R451
km	10.62
type	Baily with Steel Deck
lrpName	LRP011a
name	Baily Bridge
length	24.6
condition	D
structureNr	100107
est cost	90
roadName	Nalka-Sirajganj Road
chainage	10.62
width	3.57
constructionYear	1972
spans	1
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-2
lat	24.454722222222223
lon	89.68777777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100107&vRoadID=118&vSurveyYear=2004&vSubdivID=313
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100107&vRoadID=118&vSurveyYear=2004&vSubdivID=313
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100107&vRoadID=118&vSurveyYear=2004&vSubdivID=313
