road	Z7057
km	11.938
type	Box Culvert
lrpName	LRP011b
name	Sluiice gate
length	8.4
condition	A
structureNr	108146
est cost	0
roadName	Kaligang-Khajura-Raipur-Bagharpara Road
chainage	11.938
width	7.65
constructionYear	1976
spans	1
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.333333333333332
lon	89.21555555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108146&vRoadID=723&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108146&vRoadID=723&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108146&vRoadID=723&vSurveyYear=2004&vSubdivID=326
