road	R142
km	2.588
type	RCC Girder Bridge
lrpName	LRP002a
name	Mojumdar Hut Bridge
length	7.76
condition	A
structureNr	121470
est cost	0
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	2.588
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	22.9618611 
lon	91.1043056 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121470&vRoadID=75&vSurveyYear=2013&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121470&vRoadID=75&vSurveyYear=2013&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121470&vRoadID=75&vSurveyYear=2013&vSubdivID=549
