road	R142
km	35.091
type	RCC Bridge
lrpName	LRP035a
name	Baluha Chowmohoni Bridge
length	18.58
condition	A
structureNr	121413
est cost	0.058
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	35.091
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.0881108
lon	90.8807771
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121413&vRoadID=75&vSurveyYear=2013&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121413&vRoadID=75&vSurveyYear=2013&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121413&vRoadID=75&vSurveyYear=2013&vSubdivID=548
