road	R142
km	1.926
type	RCC Girder Bridge
lrpName	LRP001a
name	DHOABARI BRIDGE
length	12.2
condition	B
structureNr	104459
est cost	0.05
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	1.926
width	7.2
constructionYear	1988
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	22.961861111111112
lon	91.10425
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104459&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104459&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104459&vRoadID=75&vSurveyYear=2004&vSubdivID=549
