road	R142
km	23.724
type	Box Culvert
lrpName	LRP023b
name	DIGHIR PAR BIX CULVERT
length	9.2
condition	A
structureNr	104515
est cost	0
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	23.724
width	11.5
constructionYear	2000
spans	2
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.05986111111111
lon	90.98311111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104515&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104515&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104515&vRoadID=75&vSurveyYear=2004&vSubdivID=549
