road	R142
km	16.118
type	RCC Girder Bridge
lrpName	LRP015a
name	PAZBARIA BRIDGE
length	9.8
condition	A
structureNr	104508
est cost	0
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	16.118
width	7.8
constructionYear	1985
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.06191666666667
lon	91.05605555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104508&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104508&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104508&vRoadID=75&vSurveyYear=2004&vSubdivID=549
