road	R142
km	3.987
type	RCC Girder Bridge
lrpName	LRP003c
name	Apania Bazar Bridge
length	12.85
condition	B
structureNr	121474
est cost	0.114
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	3.987
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	22.9734993 
lon	91.1011389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121474&vRoadID=75&vSurveyYear=2013&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121474&vRoadID=75&vSurveyYear=2013&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121474&vRoadID=75&vSurveyYear=2013&vSubdivID=549
