road	Z6852
km	49.121
type	Slab Culvert
lrpName	LRP049e
name	.
length	2.5
condition	B
structureNr	114876
est cost	0.02
roadName	Manda-Niamatpur-Shibpur-Porsha Road
chainage	49.121
width	11.8
constructionYear	1998
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	25.005555555555556
lon	88.49416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114876&vRoadID=543&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114876&vRoadID=543&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114876&vRoadID=543&vSurveyYear=2004&vSubdivID=305
