road	Z6852
km	11.296
type	Box Culvert
lrpName	LRP011e
name	.
length	16.6
condition	A
structureNr	110404
est cost	0
roadName	Manda-Niamatpur-Shibpur-Porsha Road
chainage	11.296
width	7.88
constructionYear	1995
spans	3
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.82638888888889
lon	88.63555555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110404&vRoadID=543&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110404&vRoadID=543&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110404&vRoadID=543&vSurveyYear=2004&vSubdivID=305
