road	Z6852
km	45.8
type	Slab Culvert
lrpName	LRP046d
name	.
length	2.65
condition	D
structureNr	114871
est cost	0.46
roadName	Manda-Niamatpur-Shibpur-Porsha Road
chainage	45.8
width	7.35
constructionYear	1988
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.980555555555554
lon	88.49027777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114871&vRoadID=543&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114871&vRoadID=543&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114871&vRoadID=543&vSurveyYear=2004&vSubdivID=305
