road	Z2012
km	2.96
type	Box Culvert
lrpName	LRP002d
name	.
length	4
condition	A
structureNr	117692
est cost	0
roadName	Shari-Gowainghat Road
chainage	2.96
width	7.3
constructionYear	2001
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.086944444444445
lon	92.09166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117692&vRoadID=373&vSurveyYear=2006&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117692&vRoadID=373&vSurveyYear=2006&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117692&vRoadID=373&vSurveyYear=2006&vSubdivID=801
