road	Z2012
km	5.76
type	RCC Girder Bridge
lrpName	LRP005b
name	.
length	5.5
condition	B
structureNr	117696
est cost	0.2
roadName	Shari-Gowainghat Road
chainage	5.76
width	3.5
constructionYear	1992
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.090555555555554
lon	92.06722222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117696&vRoadID=373&vSurveyYear=2006&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117696&vRoadID=373&vSurveyYear=2006&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117696&vRoadID=373&vSurveyYear=2006&vSubdivID=801
