road	R282
km	1.622
type	Truss with Steel Deck
lrpName	LRP002a
name	Juri Dakbanglow Bridge
length	36.8
condition	A
structureNr	121676
est cost	0
roadName	Juri-Lathidila Road
chainage	1.622
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.5865552 
lon	92.1336663 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121676&vRoadID=103&vSurveyYear=2013&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121676&vRoadID=103&vSurveyYear=2013&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121676&vRoadID=103&vSurveyYear=2013&vSubdivID=553
