road	R282
km	2.936
type	Baily with Steel Deck
lrpName	LRP003b
name	JURI LALHIDILA ROAD
length	27.3
condition	C
structureNr	102775
est cost	1.36
roadName	Juri-Lathidila Road
chainage	2.936
width	3.6
constructionYear	1993
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.583805555555553
lon	92.13461111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102775&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102775&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102775&vRoadID=103&vSurveyYear=2004&vSubdivID=553
