road	Z3007
km	0.245
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	33.7
condition	B
structureNr	115048
est cost	1.75
roadName	Zerabo (Tongi-EPZ Road)-Earpur-Diakhali Madrasha Road
chainage	0.245
width	4.3
constructionYear	1995
spans	1
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Kallayanpur
lat	23.917361111111113
lon	90.31908333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115048&vRoadID=184&vSurveyYear=2006&vSubdivID=510
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115048&vRoadID=184&vSurveyYear=2006&vSubdivID=510
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115048&vRoadID=184&vSurveyYear=2006&vSubdivID=510
