road	Z1813
km	12.44
type	Baily with Steel Deck
lrpName	LRP013e
name	Koltoli Bridge-1
length	18.34
condition	B
structureNr	121665
est cost	0.111
roadName	Bandarban-Rowangchhari-Ruma Road
chainage	12.44
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.197333 
lon	92.3001944 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121665&vRoadID=352&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121665&vRoadID=352&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121665&vRoadID=352&vSurveyYear=2013&vSubdivID=286
