road	Z1813
km	9.942
type	Baily with Steel Deck
lrpName	LRP010b
name	MAYNATOHI PAHAR
length	12
condition	A
structureNr	104229
est cost	0
roadName	Bandarban-Rowangchhari-Ruma Road
chainage	9.942
width	3.5
constructionYear	1986
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.194472222222224
lon	92.28002777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104229&vRoadID=352&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104229&vRoadID=352&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104229&vRoadID=352&vSurveyYear=2004&vSubdivID=286
