road	Z1813
km	12.44
type	Baily with Steel Deck
lrpName	LRP013e
name	MAYNATOLI PAHAR
length	38
condition	A
structureNr	104247
est cost	0
roadName	Bandarban-Rowangchhari-Ruma Road
chainage	12.44
width	3.5
constructionYear	1980
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.197305555555555
lon	92.30033333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104247&vRoadID=352&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104247&vRoadID=352&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104247&vRoadID=352&vSurveyYear=2004&vSubdivID=286
