road	R550
km	13.485
type	Slab Culvert
lrpName	LRP013c
name	.
length	4.2
condition	C
structureNr	103710
est cost	0.7
roadName	Mokamtala-Kalai-Joypurhat Road
chainage	13.485
width	12.75
constructionYear	1990
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	25.04361111111111
lon	89.24111111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103710&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103710&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103710&vRoadID=129&vSurveyYear=2004&vSubdivID=291
