road	R550
km	17.651
type	Slab Culvert
lrpName	LRP017b
name	.
length	4.2
condition	C
structureNr	104155
est cost	0.7
roadName	Mokamtala-Kalai-Joypurhat Road
chainage	17.651
width	12.78
constructionYear	1984
spans	1
zone	Rangpur
circle	Bogra
division	Joypurhat
sub-division	Joypurhat
lat	25.055
lon	89.20166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104155&vRoadID=129&vSurveyYear=2004&vSubdivID=589
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104155&vRoadID=129&vSurveyYear=2004&vSubdivID=589
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104155&vRoadID=129&vSurveyYear=2004&vSubdivID=589
