road	R550
km	6.938
type	Slab Culvert
lrpName	LRP006b
name	.
length	4.2
condition	C
structureNr	103373
est cost	4.5
roadName	Mokamtala-Kalai-Joypurhat Road
chainage	6.938
width	12.75
constructionYear	1993
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	25.026666666666667
lon	89.3025
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103373&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103373&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103373&vRoadID=129&vSurveyYear=2004&vSubdivID=291
