road	R170
km	25.801
type	Box Culvert
lrpName	LRP025c
name	CHANPUR BOX CULVERT
length	4.1
condition	B
structureNr	106299
est cost	0.14
roadName	Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
chainage	25.801
width	7.1
constructionYear	1993
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.14902777777778
lon	91.91422222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106299&vRoadID=86&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106299&vRoadID=86&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106299&vRoadID=86&vSurveyYear=2004&vSubdivID=280
