road	R170
km	45.493
type	Truss with Steel Deck
lrpName	LRP045b
name	Shilkop Bridge
length	34
condition	C
structureNr	121165
est cost	1.108
roadName	Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
chainage	45.493
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	21.9981108 
lon	91.9521389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121165&vRoadID=86&vSurveyYear=2013&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121165&vRoadID=86&vSurveyYear=2013&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121165&vRoadID=86&vSurveyYear=2013&vSubdivID=280
