road	Z7708
km	17.369
type	Slab Culvert
lrpName	LRP017c
name	.
length	2.12
condition	A
structureNr	111887
est cost	0
roadName	Bagerhat-Chitolmari Road
chainage	17.369
width	7.19
constructionYear	1990
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.765
lon	89.8586111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111887&vRoadID=706&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111887&vRoadID=706&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111887&vRoadID=706&vSurveyYear=2004&vSubdivID=319
