road	Z8044
km	0.76
type	Box Culvert
lrpName	LRP001b
name	.
length	2
condition	A
structureNr	116714
est cost	0
roadName	Barisal (Dinerpool)-Laxmipasha-Dumki Road
chainage	0.76
width	7.3
constructionYear	1999
spans	1
zone	Barisal
circle	Patuakhali
division	Patuakhali
sub-division	Patuakhali
lat	22.683888888888887
lon	90.40166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116714&vRoadID=769&vSurveyYear=2006&vSubdivID=862
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116714&vRoadID=769&vSurveyYear=2006&vSubdivID=862
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116714&vRoadID=769&vSurveyYear=2006&vSubdivID=862
