road	Z2036
km	0.121
type	RCC Bridge
lrpName	LRPSa
name	Shibpur Bridge
length	6.5
condition	A
structureNr	114626
est cost	0
roadName	Shibpur-Bannerbazar-Palas (Taltali) Road
chainage	0.121
width	5.5
constructionYear	1993
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.03816666666667
lon	90.73366666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114626&vRoadID=215&vSurveyYear=2004&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114626&vRoadID=215&vSurveyYear=2004&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114626&vRoadID=215&vSurveyYear=2004&vSubdivID=523
