road	Z1035
km	0.401
type	Box Culvert
lrpName	LRPSa
name	Matua
length	2.5
condition	A
structureNr	102640
est cost	0
roadName	Chhagalnaiya-Parsuram Road (Captain Lik Road)
chainage	0.401
width	6.7
constructionYear	1998
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	23.043055555555558
lon	91.51897222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102640&vRoadID=524&vSurveyYear=2004&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102640&vRoadID=524&vSurveyYear=2004&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102640&vRoadID=524&vSurveyYear=2004&vSubdivID=546
