road	Z1035
km	11.247
type	RCC Girder Bridge
lrpName	LRP011b
name	NORIH DARMAPUR
length	11.3
condition	B
structureNr	102690
est cost	0.12
roadName	Chhagalnaiya-Parsuram Road (Captain Lik Road)
chainage	11.247
width	4.5
constructionYear	1990
spans	2
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	23.13175
lon	91.48397222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102690&vRoadID=524&vSurveyYear=2004&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102690&vRoadID=524&vSurveyYear=2004&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102690&vRoadID=524&vSurveyYear=2004&vSubdivID=546
