road	Z1035
km	21.386
type	Slab Culvert
lrpName	LRP021e
name	SARLIA
length	1
condition	A
structureNr	102718
est cost	0
roadName	Chhagalnaiya-Parsuram Road (Captain Lik Road)
chainage	21.386
width	7.4
constructionYear	1975
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	23.208944444444445
lon	91.44136111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102718&vRoadID=524&vSurveyYear=2004&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102718&vRoadID=524&vSurveyYear=2004&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102718&vRoadID=524&vSurveyYear=2004&vSubdivID=546
