road	Z1035
km	17.386
type	PC Girder Bridge
lrpName	LRP017e
name	Captain Bridge
length	43.45
condition	A
structureNr	121268
est cost	0
roadName	Chhagalnaiya-Parsuram Road (Captain Lik Road)
chainage	17.386
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	23.17619965601023
lon	91.45675808056265
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121268&vRoadID=524&vSurveyYear=2013&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121268&vRoadID=524&vSurveyYear=2013&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121268&vRoadID=524&vSurveyYear=2013&vSubdivID=546
