road	Z1705
km	5.828
type	Slab Culvert
lrpName	LRP005d
name	BASHRA-1- SLAB CULVERT
length	1.5
condition	D
structureNr	113984
est cost	4.5
roadName	Baharchhara-Beri Band Road (Kazi Basirullah Miazi Road)
chainage	5.828
width	4
constructionYear	1975
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.06363888888889
lon	91.88266666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113984&vRoadID=318&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113984&vRoadID=318&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113984&vRoadID=318&vSurveyYear=2004&vSubdivID=280
