road	Z1466
km	6.08
type	Box Culvert
lrpName	LRP006a
name	.
length	1.63
condition	A
structureNr	117178
est cost	0
roadName	Nalgara (Raipur-Faridganj Road)-Kamarhat-Ramganj (Fatehpur) Road
chainage	6.08
width	6.13
constructionYear	2002
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.07413888888889
lon	90.81011111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117178&vRoadID=512&vSurveyYear=2006&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117178&vRoadID=512&vSurveyYear=2006&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117178&vRoadID=512&vSurveyYear=2006&vSubdivID=548
