road	Z1035
km	4.644
type	PC Girder Bridge
lrpName	LRP004c
name	Mohamaya Pul Bridge.
length	21.95
condition	A
structureNr	121249
est cost	0
roadName	Chhagalnaiya-Parsuram Road (Captain Lik Road)
chainage	4.644
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	23.0718604 
lon	91.5039167 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121249&vRoadID=524&vSurveyYear=2013&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121249&vRoadID=524&vSurveyYear=2013&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121249&vRoadID=524&vSurveyYear=2013&vSubdivID=546
