road	Z1035
km	0.87
type	Box Culvert
lrpName	LRPSb
name	MATUA
length	8.6
condition	C
structureNr	102641
est cost	0.35
roadName	Chhagalnaiya-Parsuram Road (Captain Lik Road)
chainage	0.87
width	4.3
constructionYear	1980
spans	2
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	23.04577777777778
lon	91.51561111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102641&vRoadID=524&vSurveyYear=2004&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102641&vRoadID=524&vSurveyYear=2004&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102641&vRoadID=524&vSurveyYear=2004&vSubdivID=546
